secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
593,95,185,5.77141,36.6686,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
594,95,185,5.78182,36.6694,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
595,95,185,5.79225,36.6749,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
596,94,185,5.80256,36.6801,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
597,94,185,5.81306,36.6804,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16,13.07,2.0912,10.9788
598,93,185,5.8235,36.6738,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16,13.07,2.0912,10.9788
599,93,185,5.83378,36.6706,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.1,13.07,2.10427,10.9657
600,93,185,5.84422,36.6687,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.1,13.07,2.10427,10.9657
601,93,185,5.85443,36.6661,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.4,13.07,2.14348,10.9265
602,93,185,5.86483,36.6721,0,362,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.4,13.07,2.14348,10.9265
603,93,185,5.87326,36.6766,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.4,13.07,2.14348,10.9265
604,93,185,5.8838,36.6773,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.3,13.08,2.13204,10.948
605,95,185,5.89462,36.6748,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16,13.07,2.0912,10.9788
606,95,185,5.90491,36.6725,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16,13.07,2.0912,10.9788
607,95,185,5.91529,36.6707,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16,13.07,2.0912,10.9788
608,95,185,5.92593,36.6691,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.07,2.01278,11.0572
609,95,185,5.93641,36.6668,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.07,2.01278,11.0572
610,95,185,5.94698,36.67,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.07,2.01278,11.0572
611,95,185,5.95729,36.6732,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
612,95,185,5.96769,36.6756,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
613,95,185,5.97808,36.6726,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.9,13.06,1.94594,11.1141
614,97,185,5.98658,36.6751,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.9,13.06,1.94594,11.1141
615,97,185,5.99703,36.6747,0,357,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.9,13.06,1.94594,11.1141
616,96,185,6.00736,36.6665,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.6,13.07,1.90822,11.1618
617,94,185,6.01762,36.6557,0,357,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.6,13.07,1.90822,11.1618
618,92,185,6.02797,36.6521,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.6,13.07,1.90822,11.1618
619,91,184,6.0383,36.6549,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.6,13.07,1.90822,11.1618
620,91,185,6.04885,36.6683,0,362,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.3,13.07,1.86901,11.201
621,93,184,6.05954,36.6734,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.9,13.07,1.81673,11.2533
622,93,184,6.06994,36.6745,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.9,13.07,1.81673,11.2533
623,94,183,6.07845,36.6744,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.07,1.77752,11.2925
624,94,183,6.08896,36.6714,0,362,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.07,1.77752,11.2925
625,96,183,6.09956,36.6763,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.5,13.08,1.7658,11.3142
626,97,183,6.11,36.6733,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.5,13.08,1.7658,11.3142
627,97,183,6.12057,36.6731,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.08,1.75272,11.3273
628,96,184,6.13097,36.6684,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.08,1.75272,11.3273
629,95,184,6.14143,36.667,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.07,1.75138,11.3186
630,94,183,6.14972,36.6625,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.07,1.75138,11.3186
631,93,183,6.16012,36.6825,0,368,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.07,1.75138,11.3186
632,93,184,6.17078,36.7255,0,368,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
633,93,184,6.18141,36.7496,0,365,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.2,13.08,1.85736,11.2226
634,85,184,6.19203,36.7696,0,369,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.2,13.08,1.85736,11.2226
635,83,184,6.20275,36.8092,0,371,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.1,13.08,1.84428,11.2357
636,83,184,6.21099,36.8362,0,372,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.1,13.08,1.84428,11.2357
637,89,184,6.22155,36.8706,0,372,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14,13.08,1.8312,11.2488
638,92,185,6.23196,36.8944,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14,13.08,1.8312,11.2488
639,91,185,6.24244,36.9088,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.9,13.08,1.81812,11.2619
640,92,185,6.25297,36.9249,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.9,13.08,1.81812,11.2619
641,92,185,6.2633,36.9376,0,369,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.9,13.08,1.81812,11.2619
642,92,185,6.27388,36.9406,0,368,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
643,91,185,6.28429,36.9469,0,368,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
644,90,185,6.29495,36.9522,0,369,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.08,1.75272,11.3273
645,90,185,6.30341,36.9598,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.4,13.08,1.75272,11.3273
646,91,185,6.31414,36.9653,0,369,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.5,13.08,1.7658,11.3142
647,90,185,6.32482,36.9775,0,371,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.5,13.08,1.7658,11.3142
648,91,185,6.33547,36.9877,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
649,91,186,6.34621,36.9963,0,370,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
